,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
18097,54068,HR,region_2,Below Secondary,m,referred,1,22,3,1,0,0,48,0
18101,37623,Legal,region_32,Bachelor's,m,other,1,30,3,1,0,0,61,0
18148,1450,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,5,1,1,0,50,0
18154,71212,Technology,region_2,Bachelor's,f,sourcing,2,28,3,1,0,0,75,0
18166,53328,Sales & Marketing,region_2,,m,sourcing,5,24,3,1,0,0,51,0
18195,31548,R&D,region_22,Bachelor's,m,sourcing,1,29,3,1,1,0,81,0
18198,13983,Sales & Marketing,region_20,Bachelor's,m,other,1,26,3,1,0,0,50,0
18200,25205,R&D,region_29,Bachelor's,m,sourcing,1,30,3,1,0,0,83,0
18217,23033,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,26,4,1,0,0,64,1
18225,7041,Sales & Marketing,region_9,Bachelor's,m,other,1,27,3,1,0,0,49,0
18237,33751,Operations,region_22,Bachelor's,f,other,1,27,5,1,1,0,63,0
18262,70370,Procurement,region_2,Below Secondary,f,other,1,23,5,1,1,0,71,1
18287,62114,Finance,region_2,Bachelor's,f,sourcing,1,30,3,1,0,0,56,0
18299,22858,R&D,region_2,,m,other,2,24,5,1,1,0,83,1
18303,18571,Operations,region_7,Bachelor's,m,other,1,26,3,1,0,0,66,0
18330,11265,HR,region_22,Bachelor's,m,other,1,30,5,1,1,0,50,1
18349,39189,Sales & Marketing,region_10,Master's & above,f,sourcing,1,31,3,1,0,0,46,0
18367,21101,Sales & Marketing,region_22,Master's & above,m,other,1,20,3,1,0,0,46,0
18380,17461,Operations,region_22,Bachelor's,m,other,2,25,5,1,1,0,60,0
18386,41453,Technology,region_2,Bachelor's,m,other,1,25,3,1,1,0,83,0
18403,2864,HR,region_2,Below Secondary,f,referred,1,24,5,1,1,0,49,0
18408,39657,Finance,region_29,Bachelor's,m,other,2,26,3,1,0,0,58,0
18418,16710,Analytics,region_22,Bachelor's,m,other,2,30,5,1,1,0,81,1
18434,28381,Analytics,region_32,,m,other,2,23,3,1,0,0,87,0
18435,69797,Analytics,region_9,Bachelor's,m,sourcing,1,27,3,1,0,0,85,0
18444,35304,Legal,region_11,Bachelor's,m,other,1,29,3,1,0,0,61,0
18451,2013,Sales & Marketing,region_13,Bachelor's,m,other,1,21,3,1,0,1,49,0
18482,38441,Analytics,region_23,Bachelor's,m,sourcing,1,28,5,1,1,0,82,0
18501,74324,Finance,region_20,Bachelor's,m,other,1,31,3,1,0,0,59,0
18504,4869,Operations,region_27,Below Secondary,f,sourcing,1,23,3,1,0,0,61,0
18508,1360,Analytics,region_22,Bachelor's,m,other,1,26,3,1,0,0,81,1
18510,63797,Operations,region_2,Bachelor's,f,sourcing,2,29,5,1,1,0,64,0
18516,49320,Sales & Marketing,region_2,Bachelor's,m,other,2,30,3,1,0,0,54,0
18517,23059,Procurement,region_2,Bachelor's,m,other,1,28,3,1,0,0,67,0
18518,11717,Analytics,region_29,Bachelor's,f,other,1,28,5,1,1,0,85,0
18524,18529,Finance,region_26,Bachelor's,m,other,1,29,3,1,0,0,59,0
18525,38878,Finance,region_28,Bachelor's,m,sourcing,1,25,3,1,0,0,70,1
18529,18476,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,5,1,1,1,98,1
18541,78180,Procurement,region_22,Bachelor's,m,other,4,28,5,1,1,0,67,0
18548,53359,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,28,3,1,0,0,49,0
18553,7789,Technology,region_16,Bachelor's,m,other,1,28,5,1,1,0,75,0
18565,53952,Analytics,region_7,Bachelor's,m,sourcing,1,28,5,1,1,0,86,1
18590,73818,Sales & Marketing,region_7,Bachelor's,m,other,1,25,3,1,0,0,57,1
18601,4877,Sales & Marketing,region_31,,m,sourcing,2,27,3,1,0,0,45,0
18624,45825,HR,region_2,Bachelor's,f,other,1,24,4,1,1,0,48,0
18629,45774,R&D,region_8,Bachelor's,m,other,1,27,3,1,0,0,86,0
18633,44596,Procurement,region_17,Bachelor's,m,other,1,26,3,1,0,0,68,0
18655,62525,Operations,region_22,Bachelor's,m,sourcing,1,27,5,1,1,0,60,0
18659,56347,Procurement,region_2,Bachelor's,f,sourcing,1,27,3,1,1,0,95,1
18681,48475,Analytics,region_2,,m,sourcing,3,22,4,1,0,0,79,0
18739,14091,Analytics,region_2,Bachelor's,m,sourcing,1,31,3,1,0,0,86,0
18769,8435,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,3,1,0,0,46,0
18791,17132,Analytics,region_31,Bachelor's,m,other,1,27,5,1,1,0,80,1
18824,533,Analytics,region_30,Bachelor's,m,sourcing,2,26,3,1,0,0,83,0
18847,75923,Operations,region_15,Master's & above,m,sourcing,1,32,3,1,0,0,58,0
18848,55910,Analytics,region_32,Bachelor's,m,other,1,31,3,1,0,0,88,0
18858,48982,Analytics,region_32,Bachelor's,m,other,2,27,3,1,0,0,81,0
18861,41262,Analytics,region_11,Bachelor's,m,sourcing,1,28,3,1,0,0,85,0
18884,55777,HR,region_20,Bachelor's,m,other,1,28,5,1,1,0,50,0
18902,9354,Sales & Marketing,region_22,,m,other,1,20,3,1,0,0,51,0
18906,7997,Sales & Marketing,region_2,,m,other,1,24,3,1,0,0,94,1
18929,55141,Analytics,region_22,Bachelor's,f,other,2,27,1,1,0,0,87,0
18935,62191,HR,region_2,Below Secondary,f,sourcing,1,23,4,1,1,0,55,0
18936,69361,Sales & Marketing,region_4,Bachelor's,f,other,1,27,5,1,1,0,51,0
18943,71076,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,30,5,1,0,0,57,0
18970,68768,HR,region_2,Below Secondary,m,other,1,22,4,1,1,0,53,0
18974,37178,Procurement,region_21,Bachelor's,m,sourcing,1,28,5,1,1,0,68,0
18980,27252,HR,region_2,Bachelor's,m,other,1,27,5,1,1,0,50,0
18990,71514,Sales & Marketing,region_22,Bachelor's,m,other,2,26,3,1,0,0,49,0
18995,73243,Analytics,region_19,Bachelor's,m,other,1,28,3,1,0,0,88,0
19010,15976,HR,region_2,Below Secondary,m,other,1,22,5,1,1,0,44,0
19029,2155,Sales & Marketing,region_25,Bachelor's,m,other,1,27,5,1,1,0,50,0
19078,69483,HR,region_8,Bachelor's,m,other,1,27,3,1,0,0,50,0
19085,5174,HR,region_2,Below Secondary,f,other,1,23,3,1,0,0,47,0
19106,37583,HR,region_26,,m,sourcing,1,30,3,1,0,0,48,0
19117,35813,Analytics,region_31,Bachelor's,f,sourcing,1,30,3,1,1,0,90,0
19121,66011,Sales & Marketing,region_26,,f,other,1,22,3,1,0,0,55,0
19126,58582,Finance,region_22,Below Secondary,m,other,3,22,5,1,1,0,62,0
19179,67713,Analytics,region_31,,m,other,1,28,3,1,0,0,79,0
19198,52524,Technology,region_22,Bachelor's,f,other,1,27,3,1,0,0,78,0
19227,1027,Finance,region_26,Bachelor's,m,other,1,25,5,1,1,0,62,1
19234,39063,R&D,region_22,Bachelor's,m,other,1,30,3,1,0,0,87,0
19253,70743,Operations,region_6,Master's & above,m,sourcing,1,33,5,1,1,0,57,0
19258,49410,HR,region_13,Bachelor's,f,other,1,26,3,1,0,0,49,0
19259,31626,Procurement,region_31,Bachelor's,m,other,2,26,3,1,1,0,65,1
19260,12200,Sales & Marketing,region_2,Bachelor's,m,other,1,31,4,1,0,0,69,1
19270,73126,Analytics,region_2,Bachelor's,m,other,2,27,3,1,0,0,83,0
19280,26125,Sales & Marketing,region_22,Bachelor's,f,referred,1,27,4,1,1,0,45,0
19291,23974,Procurement,region_22,Bachelor's,f,other,1,28,3,1,0,0,66,0
19295,72125,Technology,region_22,Bachelor's,f,sourcing,1,28,5,1,1,0,90,1
19327,73655,Operations,region_25,Bachelor's,m,other,1,27,3,1,0,0,57,0
19365,31022,Analytics,region_32,Bachelor's,m,other,2,31,5,1,1,0,86,0
19379,18513,Technology,region_26,Bachelor's,f,other,1,27,3,1,0,0,80,0
19381,39730,Sales & Marketing,region_26,Bachelor's,m,other,1,23,3,1,0,0,48,0
19387,49503,Operations,region_4,Master's & above,m,other,1,26,5,1,1,0,57,0
19405,76617,Technology,region_2,Below Secondary,m,sourcing,1,24,5,1,1,0,78,0
19419,22341,Procurement,region_2,Bachelor's,f,sourcing,1,24,3,1,0,0,72,0
19423,43041,Legal,region_27,Bachelor's,m,other,1,28,3,1,1,0,61,0
19435,73561,Analytics,region_22,Bachelor's,f,sourcing,1,30,3,1,1,0,81,0
19440,74524,Procurement,region_27,Bachelor's,m,other,1,24,5,1,1,0,67,0
19460,21351,Legal,region_12,Bachelor's,f,other,1,26,3,1,1,0,52,0
19467,77590,Procurement,region_17,Bachelor's,m,other,1,28,3,1,0,0,69,0
19468,54751,HR,region_31,Bachelor's,f,sourcing,1,24,3,1,0,0,52,0
19470,66426,Sales & Marketing,region_22,Bachelor's,m,other,6,28,3,1,0,0,52,0
19497,59456,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,23,3,1,0,0,44,0
19504,65576,Technology,region_27,Bachelor's,m,other,2,23,3,1,0,0,74,0
19513,21134,Operations,region_11,Bachelor's,m,other,1,24,3,1,0,0,61,0
19514,29161,HR,region_22,Bachelor's,f,other,1,28,5,1,1,0,49,0
19529,12608,HR,region_11,Bachelor's,m,other,1,28,5,1,1,0,50,0
19556,22166,Procurement,region_2,Below Secondary,f,sourcing,1,24,5,1,1,0,71,0
19583,38685,Technology,region_15,Bachelor's,f,other,1,28,3,1,0,0,78,0
19586,24873,Technology,region_22,Bachelor's,m,other,1,29,3,1,0,0,84,0
19591,8203,HR,region_16,Below Secondary,f,other,1,24,5,1,1,0,47,0
19602,35844,Technology,region_27,Bachelor's,m,other,1,27,3,1,1,0,83,0
19612,45896,Operations,region_7,Bachelor's,f,sourcing,1,27,5,1,1,0,57,0
19636,12719,Technology,region_26,Bachelor's,f,sourcing,1,28,4,1,1,0,80,0
19641,55671,Operations,region_22,Bachelor's,m,other,1,29,5,1,0,0,75,1
19662,55880,Technology,region_2,Below Secondary,m,other,4,21,3,1,0,0,82,0
19665,1487,Finance,region_13,Bachelor's,m,other,1,30,3,1,0,0,59,0
19666,1029,Analytics,region_29,Bachelor's,m,sourcing,1,24,3,1,0,0,87,0
19680,47623,Sales & Marketing,region_31,Bachelor's,m,other,2,25,3,1,0,0,45,0
19681,1236,Sales & Marketing,region_16,,f,other,2,24,3,1,0,0,51,0
19705,6431,HR,region_26,Bachelor's,f,other,1,30,3,1,0,0,53,0
19709,24730,Sales & Marketing,region_31,Bachelor's,m,other,1,30,5,1,1,0,48,0
19728,77278,Technology,region_31,Bachelor's,f,sourcing,1,26,3,1,0,0,83,0
19748,22843,Legal,region_22,Bachelor's,m,sourcing,1,28,3,1,0,0,58,0
19768,3127,Legal,region_22,Bachelor's,m,sourcing,1,29,3,1,0,0,61,0
19781,7365,Technology,region_6,Bachelor's,m,other,2,29,5,1,1,0,80,0
19796,36012,Sales & Marketing,region_2,,m,other,1,23,3,1,0,0,53,0
19868,47060,Operations,region_29,Bachelor's,m,sourcing,1,28,3,1,0,0,56,0
19884,28268,Procurement,region_23,Bachelor's,f,other,1,29,3,1,0,0,69,0
19886,3938,Analytics,region_22,Bachelor's,f,sourcing,1,29,5,1,1,1,88,0
19894,72418,Technology,region_26,Bachelor's,f,sourcing,1,27,4,1,1,0,77,0
19936,15770,Technology,region_2,Below Secondary,m,sourcing,1,21,3,1,0,0,81,0
19941,33262,Finance,region_9,Bachelor's,m,sourcing,1,29,3,1,0,0,59,0
19947,16912,Sales & Marketing,region_12,Bachelor's,m,other,2,29,5,1,1,0,50,0
19960,28731,Procurement,region_7,Bachelor's,m,sourcing,9,29,3,1,0,0,68,0
19962,69356,Finance,region_2,Bachelor's,m,referred,1,28,4,1,1,0,54,0
19963,54239,Legal,region_22,Bachelor's,f,sourcing,1,32,3,1,0,0,60,0
19969,34713,Analytics,region_5,Bachelor's,m,other,1,27,3,1,0,0,87,0
19976,36722,Procurement,region_7,Bachelor's,f,sourcing,2,26,3,1,0,0,68,0
20003,65629,HR,region_2,Below Secondary,f,other,1,24,3,1,0,0,49,0
20009,24588,Finance,region_2,Bachelor's,m,sourcing,1,26,3,1,0,0,58,0
20025,11063,Technology,region_10,Bachelor's,f,other,1,29,3,1,0,0,82,0
20035,53184,Analytics,region_22,,f,sourcing,1,27,3,1,0,0,84,0
20042,22817,Operations,region_11,Bachelor's,m,sourcing,1,26,3,1,0,0,59,0
20049,17636,Finance,region_2,Bachelor's,m,other,2,27,3,1,0,0,63,0
20119,39434,Finance,region_22,Bachelor's,m,sourcing,1,28,5,1,1,0,59,0
20120,11801,Technology,region_22,Bachelor's,f,other,1,23,3,1,0,0,81,0
20153,55066,Operations,region_22,Below Secondary,m,other,1,27,3,1,0,0,61,0
20164,62687,Sales & Marketing,region_2,Bachelor's,f,other,1,25,3,1,0,0,46,0
20165,33491,R&D,region_2,Bachelor's,m,other,2,25,3,1,0,0,87,0
20192,8184,HR,region_22,Bachelor's,m,other,1,28,3,1,0,0,49,0
20203,20732,Technology,region_7,Bachelor's,f,other,1,24,4,1,1,0,79,0
20209,37210,Technology,region_22,Bachelor's,m,other,1,27,4,1,1,0,77,1
20216,1078,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,26,5,1,1,0,50,0
20223,9573,Operations,region_17,Bachelor's,m,other,1,26,3,1,0,0,59,0
20236,10240,Sales & Marketing,region_2,,m,sourcing,1,28,3,1,0,0,47,0
20250,72836,Sales & Marketing,region_32,,f,sourcing,1,28,3,1,0,0,48,0
20264,8551,Operations,region_4,Bachelor's,m,other,1,27,5,1,1,0,62,0
20279,39188,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,25,3,1,0,0,53,0
20294,42406,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,24,3,1,0,0,52,0
20313,35831,Operations,region_2,Below Secondary,m,other,1,23,3,1,0,0,60,0
20321,48683,Procurement,region_7,Bachelor's,f,other,2,27,5,1,1,0,71,0
20324,55156,Analytics,region_31,Bachelor's,m,sourcing,1,27,3,1,0,0,84,1
20338,22323,Sales & Marketing,region_20,Master's & above,m,sourcing,1,32,3,1,0,0,51,0
20369,5636,Operations,region_22,Bachelor's,f,other,1,30,3,1,0,0,66,0
20394,24112,HR,region_7,Below Secondary,m,sourcing,2,25,3,1,0,0,49,0
20397,75900,Sales & Marketing,region_22,,m,sourcing,1,27,3,1,0,0,46,0
20404,27924,Sales & Marketing,region_13,Bachelor's,m,other,2,25,3,1,0,0,52,0
20408,34386,Technology,region_2,Below Secondary,m,sourcing,1,22,3,1,0,0,79,0
20420,13602,Technology,region_2,Bachelor's,f,other,2,24,3,1,0,0,78,0
20427,21390,Technology,region_22,Bachelor's,m,other,2,27,5,1,1,0,80,1
20437,29686,Technology,region_16,Bachelor's,m,sourcing,1,29,3,1,0,0,77,0
20464,20743,Finance,region_7,Bachelor's,m,other,2,28,3,1,0,0,62,0
20492,27159,Sales & Marketing,region_22,Bachelor's,f,sourcing,3,26,3,1,0,0,48,0
20520,50197,Analytics,region_22,Bachelor's,m,other,2,28,3,1,0,0,87,0
20527,31808,Sales & Marketing,region_6,Bachelor's,m,other,1,28,4,1,1,0,96,1
20566,4247,Sales & Marketing,region_25,Bachelor's,f,other,1,29,3,1,0,0,48,0
20573,17073,Finance,region_30,Bachelor's,f,other,1,28,4,1,0,0,95,1
20593,68143,Legal,region_2,Below Secondary,m,sourcing,1,27,3,1,0,0,61,0
20595,36242,HR,region_2,Below Secondary,m,other,1,21,5,1,1,0,50,0
20606,63638,Sales & Marketing,region_13,Bachelor's,m,other,1,24,5,1,1,0,54,0
20610,20183,Sales & Marketing,region_20,Bachelor's,m,other,1,26,3,1,0,0,49,0
20637,9552,Sales & Marketing,region_24,Bachelor's,m,other,1,27,3,1,0,0,50,0
20644,8669,Technology,region_2,Below Secondary,f,other,1,22,4,1,1,0,84,0
20649,52619,Operations,region_2,Bachelor's,m,sourcing,1,20,3,1,0,0,61,0
20655,21164,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,24,3,1,0,0,52,0
20656,49312,Procurement,region_23,Bachelor's,f,other,1,30,3,1,0,0,62,0
20659,52719,Procurement,region_2,Bachelor's,m,other,1,26,5,1,1,0,70,0
20666,28419,Sales & Marketing,region_22,Bachelor's,m,other,4,32,3,1,0,0,48,0
20675,73087,Sales & Marketing,region_27,Bachelor's,m,other,1,26,5,1,1,0,47,0
20684,50068,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,26,3,1,0,0,49,0
20685,12977,Finance,region_8,Bachelor's,f,other,1,28,3,1,0,0,57,0
20688,75303,Sales & Marketing,region_6,Bachelor's,f,sourcing,2,25,3,1,0,0,52,0
20698,47023,Technology,region_28,Bachelor's,f,other,1,28,3,1,0,0,78,0
20702,27286,Sales & Marketing,region_7,Bachelor's,f,other,2,28,1,1,0,0,50,0
20712,8887,Sales & Marketing,region_7,Bachelor's,m,other,1,25,3,1,1,1,50,1
20739,58341,Sales & Marketing,region_26,Bachelor's,m,other,1,27,3,1,0,0,52,0
20741,65823,Procurement,region_15,Bachelor's,m,other,2,29,3,1,0,0,86,1
20758,32063,Legal,region_7,Below Secondary,m,other,1,27,3,1,0,0,61,0
20765,46979,HR,region_20,Bachelor's,m,sourcing,1,29,5,1,1,0,49,0
20768,54520,Operations,region_15,Bachelor's,m,referred,1,32,5,1,0,0,57,0
20771,4495,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,24,5,1,1,0,43,0
20785,38801,Sales & Marketing,region_13,Bachelor's,m,other,1,20,5,1,1,0,51,0
20806,17150,Analytics,region_31,Bachelor's,m,other,1,26,5,1,1,0,85,1
20821,71659,Finance,region_8,Bachelor's,m,other,1,27,3,1,0,0,60,0
20828,67048,Analytics,region_29,Bachelor's,f,sourcing,1,29,3,1,0,0,82,0
20860,57260,Analytics,region_4,Bachelor's,m,other,1,26,3,1,0,0,82,0
20876,40637,Finance,region_31,Bachelor's,f,other,2,30,3,1,0,0,65,0
20882,23392,Analytics,region_14,Bachelor's,m,other,2,30,5,1,1,0,81,0
20884,75374,Sales & Marketing,region_31,Bachelor's,m,other,3,25,3,1,0,0,48,0
20891,63987,Legal,region_2,Below Secondary,m,sourcing,1,28,3,1,0,0,59,0
20899,15494,Operations,region_2,Bachelor's,m,sourcing,1,25,3,1,0,0,61,0
20902,69837,Sales & Marketing,region_13,Master's & above,f,other,1,30,3,1,0,0,52,0
20908,11608,Analytics,region_20,Bachelor's,m,other,1,29,3,1,0,0,81,0
20925,64175,Finance,region_26,Bachelor's,m,other,1,27,5,1,1,0,59,0
20937,27428,Finance,region_12,Bachelor's,m,other,4,29,5,1,1,0,61,0
20941,31954,Sales & Marketing,region_12,Bachelor's,f,other,2,27,3,1,0,0,52,0
20947,42530,Finance,region_7,Below Secondary,f,other,1,25,2,1,1,1,62,0
20954,703,Analytics,region_22,,f,other,1,27,3,1,0,0,84,0
20973,15719,Analytics,region_22,Bachelor's,f,other,1,26,5,1,1,0,81,0
20979,14487,Legal,region_27,Bachelor's,f,other,1,28,3,1,0,0,64,0
20986,54396,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,25,3,1,0,0,47,0
20994,76673,Sales & Marketing,region_2,Bachelor's,m,other,1,26,5,1,1,0,52,0
21041,77285,Sales & Marketing,region_2,Bachelor's,m,other,1,27,3,1,0,0,54,0
21044,4155,Technology,region_2,Bachelor's,f,sourcing,1,24,3,1,0,0,78,0
21057,65538,Finance,region_2,Bachelor's,f,sourcing,1,23,3,1,0,0,64,0
21079,4253,Sales & Marketing,region_20,Bachelor's,m,other,1,27,5,1,1,0,48,0
21111,31233,Legal,region_16,Below Secondary,m,sourcing,1,27,3,1,0,0,61,0
21116,29296,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,28,5,1,1,0,46,0
21119,28833,Analytics,region_22,Bachelor's,m,sourcing,1,25,3,1,0,0,86,0
21124,8276,Sales & Marketing,region_15,Bachelor's,m,other,2,27,3,1,0,0,50,0
21153,61965,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,3,1,0,0,49,0
21206,72665,Technology,region_22,Bachelor's,f,other,1,27,4,1,1,0,79,0
21230,26818,Technology,region_2,Below Secondary,f,other,1,22,3,1,0,0,81,0
21236,16154,Sales & Marketing,region_7,Bachelor's,m,other,1,33,5,1,1,0,51,1
21254,32818,Sales & Marketing,region_8,Bachelor's,m,sourcing,2,26,3,1,0,0,49,0
21260,6946,Operations,region_22,Bachelor's,m,other,1,21,3,1,0,0,62,0
21263,37977,Technology,region_32,Bachelor's,f,sourcing,1,27,3,1,0,0,76,0
21298,14312,Operations,region_26,Below Secondary,m,sourcing,1,25,3,1,0,0,60,0
21306,49638,HR,region_2,Below Secondary,f,referred,1,21,3,1,0,0,51,0
21326,40242,Operations,region_11,Bachelor's,f,sourcing,1,28,3,1,0,0,62,0
21342,53479,Procurement,region_2,Bachelor's,f,sourcing,1,26,3,1,0,0,69,0
21353,60854,Sales & Marketing,region_22,,m,other,1,24,3,1,0,0,46,0
21391,6811,Finance,region_2,Below Secondary,f,sourcing,1,22,5,1,1,0,56,0
21401,45480,Operations,region_23,Bachelor's,f,other,1,27,5,1,1,0,59,0
21411,70739,Operations,region_9,Master's & above,m,sourcing,1,28,3,1,0,0,62,0
21433,58130,Analytics,region_26,Bachelor's,m,other,1,28,3,1,0,0,81,0
21438,59324,Finance,region_26,Bachelor's,m,sourcing,1,26,3,1,0,0,61,0
21461,15714,Operations,region_21,Bachelor's,m,sourcing,1,28,5,1,1,0,58,0
21462,54525,HR,region_20,Bachelor's,m,other,1,29,3,1,0,0,53,0
21482,48663,Sales & Marketing,region_20,Master's & above,m,sourcing,1,29,3,1,0,0,48,0
21522,16438,R&D,region_26,Master's & above,m,other,1,28,5,1,1,0,85,0
21523,49465,Technology,region_2,Below Secondary,f,other,1,21,3,1,0,0,77,0
21529,38462,Operations,region_2,Bachelor's,m,other,3,27,3,1,0,0,65,0
21555,56908,Sales & Marketing,region_14,Bachelor's,m,other,2,26,3,1,0,0,51,0
21569,17537,Legal,region_5,Bachelor's,m,other,1,30,3,1,1,0,61,0
21589,28252,Operations,region_28,Bachelor's,f,other,1,28,3,1,0,0,65,0
21608,39577,R&D,region_22,Master's & above,f,other,1,26,3,1,0,0,85,0
21616,31178,Operations,region_2,Bachelor's,f,sourcing,1,25,3,1,0,0,58,0
21633,16657,Analytics,region_2,,m,other,1,24,3,1,0,0,86,0
21637,47392,Procurement,region_2,Bachelor's,m,sourcing,1,23,5,1,1,0,68,0
21644,51656,HR,region_7,Bachelor's,f,other,1,31,5,1,1,0,49,0
21653,19286,Sales & Marketing,region_22,,m,other,1,25,3,1,0,0,49,0
21662,72872,Technology,region_2,Bachelor's,f,sourcing,1,25,5,1,0,0,93,1
21666,45449,Analytics,region_13,Bachelor's,m,sourcing,1,27,3,1,0,0,86,0
21680,50710,Technology,region_21,Bachelor's,m,other,2,28,5,1,1,0,80,0
21721,10487,Operations,region_34,Bachelor's,f,other,1,26,5,1,1,0,59,0
21724,11108,Operations,region_8,Bachelor's,m,other,1,25,4,1,1,1,57,0
21741,59863,Sales & Marketing,region_16,,m,sourcing,1,25,3,1,0,0,51,0
21749,8599,Legal,region_22,Bachelor's,m,sourcing,1,27,3,1,0,0,59,0
21787,20131,Operations,region_23,Bachelor's,f,sourcing,1,29,3,1,0,0,61,0
21793,11484,Technology,region_7,Bachelor's,f,sourcing,1,24,3,1,0,0,76,0
21799,30829,Procurement,region_2,Bachelor's,m,sourcing,5,30,3,1,0,0,71,0
21810,28024,Operations,region_2,Bachelor's,m,other,1,25,5,1,1,0,57,0
21813,33964,HR,region_27,Bachelor's,m,other,1,24,3,1,0,0,47,0
21815,71000,Technology,region_2,Below Secondary,m,sourcing,1,24,4,1,1,0,81,1
21827,78146,Sales & Marketing,region_2,Bachelor's,m,other,1,20,3,1,0,0,48,0
21832,26113,Procurement,region_4,Bachelor's,m,other,1,28,5,1,1,0,67,0
21834,49355,Legal,region_7,Below Secondary,m,other,1,26,4,1,1,0,62,0
21846,10700,Technology,region_31,Bachelor's,f,sourcing,1,29,4,1,1,0,78,0
21850,16411,Procurement,region_2,Below Secondary,m,sourcing,1,25,5,1,1,0,72,0
21867,37199,Technology,region_5,Bachelor's,m,other,1,30,3,1,0,0,79,0
21873,41288,Sales & Marketing,region_28,Bachelor's,m,other,1,30,5,1,1,0,49,0
21893,13242,Finance,region_22,Bachelor's,m,sourcing,2,28,4,1,0,1,90,1
21920,48186,R&D,region_31,Master's & above,m,other,1,28,3,1,0,0,86,0
21921,43419,Analytics,region_22,Bachelor's,m,sourcing,2,29,3,1,0,0,89,1
21923,23971,Procurement,region_7,Bachelor's,m,other,1,30,5,1,0,0,90,1
21931,48124,Finance,region_26,Bachelor's,m,other,1,27,3,1,0,0,57,0
21938,53698,Operations,region_7,Bachelor's,m,sourcing,2,28,3,1,0,0,56,0
21986,63988,Sales & Marketing,region_32,Bachelor's,m,other,4,29,3,1,0,0,50,0
21988,49043,Operations,region_15,Bachelor's,m,sourcing,2,31,5,1,1,0,56,1
22015,52615,Sales & Marketing,region_26,,m,sourcing,1,25,5,1,0,0,57,0
22023,58423,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,25,5,1,1,0,52,1
22042,15480,Operations,region_14,Bachelor's,f,other,1,27,3,1,0,0,58,0
22048,6561,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,29,5,1,1,0,51,0
22053,9439,Operations,region_7,Bachelor's,f,other,1,28,3,1,0,0,56,0
22061,28137,Analytics,region_22,Bachelor's,m,other,1,26,5,1,1,0,79,0
22066,47412,Analytics,region_17,Bachelor's,m,other,1,29,3,1,1,0,90,0
22082,36222,Sales & Marketing,region_2,Bachelor's,f,other,2,25,1,1,0,0,50,0
22087,71239,Operations,region_22,Bachelor's,f,other,1,29,5,1,1,0,55,0
22089,8381,Technology,region_20,Bachelor's,m,sourcing,1,27,3,1,0,0,79,0
22105,71443,Finance,region_6,Bachelor's,m,other,1,29,3,1,1,0,60,0
22111,76194,Operations,region_2,Bachelor's,f,other,2,29,5,1,1,0,62,0
22120,13938,Procurement,region_2,Below Secondary,m,other,1,22,3,1,0,0,74,0
22135,47456,Sales & Marketing,region_9,Bachelor's,m,other,1,31,3,1,0,0,51,0
22140,13104,Sales & Marketing,region_2,,m,other,1,22,5,1,1,0,51,0
22153,64007,HR,region_7,Bachelor's,f,sourcing,1,28,4,1,1,0,45,0
22168,3613,Sales & Marketing,region_7,Bachelor's,m,other,1,24,3,1,0,0,48,0
